V1,V2,V3,__target__
32,754,0.362792,2
747,772,0.533923,2
542,763,0.366385,2
656,801,0.607037,2
229,784,0.4637,2
250,780,0.350777,2
626,785,0.425243,2
504,782,0.350859,2
878,870,0.685535,2
763,796,0.433563,2
195,801,0.45754,2
167,823,0.445695,2
844,824,0.427022,2
956,827,0.435328,2
734,856,0.373044,2
628,866,0.501326,2
980,865,0.645386,2
244,864,0.358344,2
27,876,0.406063,2
810,880,0.350627,2
363,886,0.4145,2
123,886,0.361837,2
602,915,0.583043,2
441,925,0.416404,2
379,933,0.395339,2
115,932,0.388546,2
570,971,0.62144,2
852,984,0.608361,2
876,971,0.548789,2
81,963,0.389706,2
463,962,0.390098,2
195,968,0.395371,2
628,990,0.399995,2
901,1000,0.548516,2
469,996,0.367109,2
635,1007,0.402951,2
466,1006,0.354176,2
193,56,0.657209,0
713,74,0.715549,0
864,60,0.693506,4
967,22,0.62496,0
827,576,0.635536,0
636,534,0.628457,4
299,810,0.716362,0
778,18,0.643752,2
362,18,0.400656,2
70,21,0.364165,2
331,44,0.37836,2
617,53,0.357292,2
818,79,0.371257,2
18,84,0.389065,2
100,90,0.405447,2
412,111,0.424166,2
385,125,0.372698,2
576,163,0.453391,2
632,163,0.393753,2
436,172,0.384433,2
175,196,0.494208,2
719,221,0.427466,2
560,215,0.363714,2
568,218,0.356909,2
666,224,0.370048,2
257,240,0.386892,2
453,248,0.378214,2
398,257,0.35452,2
407,264,0.366389,2
316,267,0.393893,2
128,293,0.380232,2
464,308,0.353934,2
152,314,0.351248,2
348,322,0.399044,2
200,329,0.367309,2
35,353,0.490018,2
220,350,0.350353,2
589,367,0.59752,2
551,365,0.561835,2
332,380,0.385448,2
171,396,0.514261,2
266,394,0.361952,2
453,399,0.442734,2
116,399,0.381578,2
587,409,0.369171,2
552,429,0.688502,2
218,453,0.63637,2
484,421,0.35856,2
304,426,0.356868,2
433,431,0.398804,2
277,444,0.403356,2
894,443,0.388602,2
460,448,0.351522,2
329,459,0.364192,2
425,466,0.494517,2
295,465,0.380674,2
357,474,0.412328,2
453,491,0.401303,2
979,498,0.533572,2
388,497,0.481789,2
26,496,0.381352,2
156,497,0.39915,2
58,519,0.447769,2
348,509,0.394952,2
493,520,0.503564,2
388,531,0.453157,2
939,522,0.371528,2
244,533,0.487242,2
16,530,0.409913,2
212,545,0.570089,2
517,544,0.455984,2
412,559,0.606011,2
318,558,0.422229,2
19,581,0.707051,2
306,584,0.614677,2
256,610,0.569567,2
443,581,0.363835,2
201,617,0.44943,2
28,631,0.703967,2
403,618,0.496183,2
43,616,0.419711,2
310,621,0.424299,2
982,632,0.432503,2
896,636,0.385012,2
428,645,0.375742,2
149,654,0.360254,2
802,657,0.406248,2
230,658,0.385492,2
240,658,0.359184,2
305,666,0.39986,2
499,674,0.391498,2
385,682,0.388899,2
521,681,0.381576,2
570,693,0.430989,2
82,702,0.441131,2
364,723,0.490533,2
987,719,0.375137,2
532,727,0.484733,2
919,722,0.415074,2
165,738,0.454376,2
232,734,0.351909,2
591,743,0.428774,2
800,747,0.364004,2
221,763,0.661003,2
461,751,0.437427,2
45,753,0.472861,2
558,771,0.654175,2
490,764,0.366995,2
148,767,0.36362,2
530,767,0.36361,2
783,770,0.447989,2
30,779,0.581446,2
325,779,0.518334,2
964,782,0.351848,2
151,785,0.387742,2
18,806,0.672585,2
596,798,0.395454,2
222,800,0.353679,2
619,809,0.461034,2
748,809,0.442269,2
480,814,0.364412,2
809,826,0.363753,2
968,830,0.354967,2
355,860,0.565177,2
923,847,0.369689,2
126,850,0.463773,2
530,851,0.451895,2
208,864,0.525039,2
310,850,0.353877,2
580,872,0.36428,2
768,886,0.35335,2
287,892,0.404392,2
594,890,0.36676,2
253,924,0.584297,2
849,904,0.392214,2
45,906,0.367167,2
186,909,0.394855,2
452,909,0.404873,2
722,920,0.35125,2
25,954,0.408786,2
553,952,0.358329,2
575,957,0.430789,2
762,954,0.355712,2
509,965,0.514826,2
796,963,0.379991,2
116,964,0.377675,2
298,966,0.407542,2
878,970,0.351149,2
575,976,0.436245,2
178,976,0.514909,2
310,988,0.351179,2
559,996,0.509789,2
695,998,0.487922,2
970,997,0.373686,2
427,1006,0.361604,2
50,507,0.597549,4
79,615,0.648647,0
248,688,0.5301,0
312,744,0.697099,0
433,805,0.709787,0
139,777,0.53466,0
221,932,0.610486,0
87,797,0.749999,0
18,735,0.611401,0
285,50,0.556199,2
37,37,0.685262,2
337,20,0.452351,2
666,16,0.406527,2
887,24,0.402708,2
688,28,0.435987,2
980,25,0.354498,2
971,36,0.459264,2
304,52,0.375007,2
346,51,0.35306,2
566,58,0.548706,2
456,57,0.391481,2
501,63,0.493735,2
207,73,0.551201,2
28,77,0.617949,2
702,84,0.46686,2
328,80,0.373274,2
431,93,0.505358,2
66,84,0.458123,2
573,93,0.467728,2
674,92,0.488789,2
354,93,0.515752,2
470,91,0.421321,2
262,133,0.649322,2
800,90,0.356834,2
526,95,0.486935,2
215,117,0.534638,2
843,111,0.40902,2
300,115,0.557525,2
925,118,0.439061,2
24,132,0.513686,2
504,128,0.63951,2
642,122,0.404776,2
391,135,0.54518,2
911,143,0.524069,2
561,156,0.620326,2
344,139,0.386739,2
876,142,0.377919,2
219,158,0.397953,2
27,170,0.541568,2
653,179,0.467251,2
931,161,0.353815,2
367,167,0.366793,2
326,172,0.43623,2
475,173,0.364339,2
521,179,0.566297,2
983,174,0.387841,2
238,176,0.36128,2
837,195,0.460053,2
884,180,0.350156,2
430,204,0.558912,2
378,184,0.352009,2
343,189,0.465009,2
383,199,0.39679,2
475,202,0.441898,2
869,203,0.488762,2
512,202,0.449397,2
307,205,0.421267,2
259,215,0.445742,2
493,209,0.38281,2
188,226,0.496144,2
674,215,0.475773,2
720,212,0.395391,2
116,215,0.395376,2
990,214,0.394276,2
377,217,0.435102,2
576,230,0.731724,2
495,224,0.526055,2
326,222,0.429056,2
805,245,0.522447,2
851,227,0.415064,2
23,226,0.360321,2
376,232,0.373276,2
235,250,0.462201,2
881,324,0.72426,2
876,242,0.350216,2
360,251,0.422149,2
712,253,0.427718,2
870,255,0.363162,2
973,256,0.546967,2
693,258,0.40531,2
418,262,0.351326,2
487,266,0.444307,2
815,271,0.470966,2
588,269,0.399778,2
707,280,0.375383,2
854,301,0.721631,2
988,283,0.421182,2
266,289,0.527521,2
175,289,0.417189,2
504,290,0.403576,2
772,295,0.456677,2
647,302,0.479229,2
381,297,0.378222,2
31,331,0.753973,2
791,324,0.489425,2
978,299,0.39055,2
515,315,0.589461,2
720,317,0.387347,2
110,320,0.398053,2
358,321,0.378126,2
650,324,0.36884,2
381,333,0.455211,2
208,355,0.570436,2
352,341,0.471555,2
986,347,0.646379,2
717,342,0.379565,2
577,348,0.499892,2
957,351,0.432783,2
293,359,0.368835,2
23,368,0.466893,2
986,386,0.546072,2
574,370,0.395495,2
746,368,0.391013,2
68,373,0.444808,2
168,377,0.391995,2
804,379,0.415702,2
43,382,0.373457,2
421,383,0.379429,2
263,388,0.391219,2
700,387,0.409024,2
571,395,0.471415,2
18,394,0.404195,2
148,395,0.373628,2
801,399,0.638076,2
85,417,0.673387,2
926,403,0.598077,2
533,403,0.426577,2
688,402,0.356835,2
198,422,0.527979,2
872,419,0.432042,2
431,417,0.384303,2
754,417,0.387711,2
950,441,0.48288,2
43,430,0.739964,2
513,423,0.360823,2
547,425,0.367997,2
847,432,0.420473,2
877,459,0.551526,2
285,446,0.360447,2
636,447,0.394839,2
50,454,0.484825,2
151,465,0.513917,2
581,457,0.368678,2
35,457,0.358674,2
113,473,0.570735,2
350,476,0.638704,2
745,470,0.387994,2
911,513,0.609203,2
49,474,0.503777,2
792,477,0.443045,2
434,490,0.352102,2
671,496,0.420996,2
959,501,0.479693,2
821,502,0.373061,2
576,520,0.423552,2
940,527,0.419906,2
455,542,0.495655,2
22,546,0.599204,2
795,550,0.461443,2
222,540,0.358418,2
379,570,0.665479,2
526,564,0.38721,2
62,569,0.360477,2
16,584,0.522729,2
338,570,0.356996,2
906,578,0.351051,2
863,588,0.408439,2
672,587,0.497397,2
803,586,0.407508,2
402,594,0.436272,2
885,599,0.455362,2
233,597,0.432862,2
492,604,0.351695,2
17,613,0.405976,2
917,619,0.573677,2
463,617,0.381621,2
755,618,0.369241,2
180,621,0.437819,2
252,620,0.388972,2
410,631,0.572678,2
599,628,0.436063,2
332,624,0.354926,2
974,632,0.482073,2
546,640,0.381772,2
888,645,0.468615,2
495,643,0.448665,2
428,643,0.395268,2
347,648,0.429919,2
414,654,0.469959,2
953,653,0.419941,2
279,660,0.518366,2
534,654,0.421342,2
608,660,0.420752,2
390,664,0.434603,2
929,667,0.439586,2
17,673,0.391359,2
350,674,0.367113,2
982,679,0.516435,2
541,691,0.66952,2
437,687,0.433643,2
169,688,0.463423,2
509,688,0.466371,2
370,688,0.400416,2
44,719,0.509141,2
482,698,0.372513,2
394,703,0.461252,2
592,708,0.452134,2
951,709,0.479633,2
68,714,0.406456,2
440,725,0.431819,2
772,727,0.412517,2
213,760,0.646288,2
854,733,0.382762,2
539,748,0.549633,2
396,748,0.388638,2
756,749,0.427903,2
160,755,0.417307,2
590,764,0.571326,2
930,755,0.421238,2
81,757,0.365194,2
952,759,0.381315,2
398,765,0.447364,2
832,764,0.377168,2
72,775,0.367097,2
165,784,0.382325,2
270,785,0.410425,2
799,783,0.383653,2
890,785,0.43087,2
949,789,0.53505,2
455,789,0.427778,2
673,791,0.455655,2
18,807,0.60125,2
302,795,0.434275,2
587,792,0.389095,2
762,792,0.370746,2
264,803,0.40172,2
584,806,0.411312,2
337,810,0.359576,2
232,812,0.358265,2
982,812,0.352058,2
60,825,0.54084,2
146,844,0.593853,2
778,825,0.473557,2
100,835,0.615408,2
280,834,0.604594,2
328,835,0.487989,2
506,833,0.370799,2
738,850,0.573778,2
940,837,0.429669,2
16,841,0.398814,2
422,845,0.514469,2
199,858,0.484778,2
388,844,0.451792,2
65,875,0.549327,2
945,852,0.375711,2
107,876,0.603069,2
860,868,0.535516,2
337,884,0.652804,2
922,897,0.462775,2
374,896,0.359584,2
934,896,0.350629,2
700,900,0.404479,2
306,904,0.410198,2
990,904,0.377942,2
129,906,0.432026,2
445,908,0.465948,2
237,912,0.526484,2
751,912,0.402647,2
77,922,0.472463,2
870,919,0.367256,2
256,932,0.466438,2
177,936,0.404634,2
998,930,0.480031,2
497,932,0.420513,2
294,946,0.400113,2
562,939,0.362984,2
936,940,0.465042,2
817,938,0.352255,2
113,943,0.392274,2
16,948,0.378759,2
427,951,0.526197,2
506,950,0.428986,2
344,950,0.361352,2
998,958,0.533123,2
780,953,0.419339,2
690,952,0.352201,2
482,957,0.385485,2
320,964,0.488289,2
106,966,0.438881,2
640,962,0.355714,2
753,963,0.360663,2
919,985,0.482149,2
16,974,0.354132,2
193,989,0.677785,2
338,979,0.363825,2
28,981,0.394171,2
970,992,0.433142,2
279,989,0.410742,2
581,992,0.478805,2
101,994,0.433669,2
715,996,0.400711,2
68,996,0.378291,2
665,996,0.401215,2
56,996,0.352623,2
196,83,0.637821,1
196,309,0.609106,4
893,215,0.571794,3
597,736,0.505629,4
317,767,0.413008,1
71,788,0.662847,1
42,819,0.647858,1
38,841,0.517451,1
165,966,0.617392,1
205,901,0.509155,1
420,22,0.423672,2
454,16,0.352251,2
790,23,0.399711,2
865,16,0.411531,2
957,16,0.369163,2
636,27,0.416607,2
900,29,0.404289,2
556,35,0.429845,2
374,51,0.47702,2
394,35,0.370883,2
708,40,0.366958,2
441,53,0.510358,2
601,47,0.408588,2
570,52,0.486428,2
866,64,0.416435,2
333,55,0.464941,2
475,52,0.418,2
18,55,0.378998,2
903,59,0.421713,2
417,69,0.420813,2
491,72,0.376468,2
818,86,0.446065,2
621,72,0.365432,2
651,77,0.503212,2
29,76,0.382044,2
463,92,0.417834,2
90,80,0.35378,2
151,82,0.3829,2
356,85,0.388689,2
528,81,0.378067,2
950,81,0.3607,2
315,92,0.425334,2
499,85,0.386303,2
915,86,0.374236,2
283,96,0.377434,2
507,98,0.365485,2
115,103,0.380418,2
924,115,0.408526,2
122,109,0.374184,2
999,111,0.380106,2
65,127,0.523786,2
522,116,0.444525,2
614,114,0.445744,2
640,110,0.350569,2
839,129,0.424402,2
440,115,0.35782,2
711,126,0.389605,2
561,126,0.522262,2
354,128,0.425643,2
23,141,0.460419,2
488,138,0.418981,2
809,134,0.389693,2
314,138,0.350221,2
136,143,0.363055,2
424,148,0.454044,2
939,142,0.357302,2
364,145,0.353447,2
963,145,0.381141,2
462,148,0.358948,2
245,160,0.580699,2
381,171,0.485022,2
953,169,0.458645,2
157,164,0.450106,2
302,172,0.480304,2
341,173,0.527697,2
869,166,0.398942,2
568,170,0.443316,2
205,180,0.427181,2
53,179,0.370893,2
446,191,0.512745,2
477,179,0.350764,2
543,186,0.476149,2
229,188,0.532148,2
832,185,0.368612,2
593,212,0.4534,2
781,197,0.478128,2
930,193,0.382196,2
731,196,0.396421,2
42,198,0.35388,2
981,214,0.416891,2
115,213,0.38869,2
499,221,0.409935,2
290,215,0.357345,2
853,221,0.396046,2
73,223,0.398628,2
204,226,0.414608,2
722,225,0.402014,2
954,233,0.378025,2
400,230,0.447669,2
756,228,0.387561,2
245,232,0.402464,2
994,235,0.418679,2
105,266,0.514698,2
174,236,0.366845,2
514,238,0.362346,2
616,246,0.394225,2
254,249,0.43296,2
29,252,0.437071,2
566,254,0.407511,2
877,259,0.528341,2
412,251,0.397775,2
277,256,0.431924,2
537,275,0.423056,2
336,273,0.518122,2
54,263,0.39878,2
701,267,0.398717,2
847,274,0.374114,2
744,288,0.440531,2
665,280,0.363926,2
33,295,0.443649,2
859,296,0.500317,2
372,293,0.36342,2
425,296,0.40155,2
131,302,0.425357,2
681,308,0.507544,2
473,304,0.412937,2
780,300,0.363414,2
377,307,0.374185,2
628,309,0.456118,2
93,324,0.492257,2
233,310,0.397267,2
941,310,0.369474,2
596,321,0.399702,2
948,322,0.391201,2
871,320,0.360501,2
827,327,0.443681,2
397,340,0.478217,2
66,333,0.527666,2
222,332,0.497089,2
645,335,0.365857,2
801,350,0.363884,2
893,358,0.442573,2
351,357,0.424083,2
660,357,0.400383,2
981,361,0.434782,2
168,364,0.441956,2
550,362,0.451176,2
279,364,0.406866,2
253,367,0.428319,2
102,375,0.463829,2
855,375,0.425147,2
522,372,0.350653,2
631,375,0.358379,2
532,392,0.423992,2
565,387,0.456143,2
918,400,0.50838,2
841,422,0.472416,2
394,394,0.351421,2
651,400,0.373761,2
396,404,0.356718,2
468,407,0.397367,2
541,410,0.386417,2
238,439,0.518086,2
587,413,0.369749,2
168,412,0.361351,2
362,415,0.367747,2
521,431,0.454423,2
179,426,0.433714,2
702,421,0.394318,2
628,421,0.362271,2
810,431,0.446761,2
990,424,0.505477,2
284,422,0.353907,2
928,424,0.364382,2
486,434,0.448719,2
730,428,0.350991,2
673,438,0.381616,2
782,440,0.375347,2
196,447,0.448887,2
644,441,0.387293,2
694,443,0.400049,2
568,445,0.4129,2
430,444,0.363398,2
157,456,0.490481,2
342,451,0.369109,2
619,467,0.450635,2
281,463,0.480037,2
212,463,0.384404,2
384,464,0.393612,2
708,466,0.409819,2
542,472,0.385489,2
827,474,0.385927,2
995,468,0.390128,2
488,475,0.367988,2
266,482,0.387901,2
185,484,0.412468,2
552,491,0.399416,2
625,491,0.359112,2
228,492,0.36256,2
414,493,0.359789,2
773,495,0.419182,2
839,506,0.417536,2
503,509,0.445346,2
890,506,0.396541,2
300,504,0.382303,2
533,519,0.431786,2
700,509,0.380364,2
935,527,0.444952,2
208,521,0.458986,2
604,510,0.353551,2
567,522,0.460248,2
250,529,0.491441,2
440,521,0.371445,2
317,523,0.367714,2
641,526,0.40695,2
786,524,0.360052,2
321,531,0.386568,2
482,530,0.351753,2
791,538,0.388514,2
654,545,0.41856,2
362,569,0.46391,2
616,543,0.374486,2
45,552,0.422247,2
995,546,0.363049,2
496,559,0.479856,2
183,554,0.409719,2
271,567,0.474024,2
304,572,0.412721,2
777,567,0.448573,2
913,556,0.414172,2
520,554,0.358404,2
452,564,0.377013,2
922,571,0.371846,2
977,575,0.519596,2
56,576,0.434258,2
201,582,0.380365,2
509,593,0.41644,2
156,595,0.440134,2
720,607,0.528744,2
755,602,0.438479,2
435,629,0.687206,2
76,594,0.352713,2
683,605,0.419264,2
480,597,0.353395,2
647,601,0.431871,2
819,596,0.364966,2
917,620,0.606304,2
395,629,0.56888,2
292,615,0.548967,2
996,608,0.375429,2
327,614,0.394931,2
219,612,0.366779,2
792,614,0.367294,2
569,618,0.394705,2
176,623,0.37512,2
529,625,0.364955,2
234,632,0.419639,2
55,634,0.506239,2
498,634,0.403671,2
21,632,0.357227,2
470,641,0.386535,2
650,658,0.434739,2
787,661,0.451278,2
670,644,0.355936,2
30,657,0.456232,2
532,649,0.360122,2
902,651,0.373042,2
556,656,0.384758,2
150,679,0.504093,2
959,668,0.37465,2
457,672,0.429856,2
104,684,0.416901,2
259,672,0.39878,2
375,678,0.374278,2
435,675,0.382173,2
868,674,0.368776,2
930,683,0.445231,2
299,694,0.378742,2
512,702,0.416039,2
668,690,0.38652,2
355,692,0.380311,2
445,697,0.446215,2
637,694,0.390315,2
846,696,0.409304,2
970,700,0.387757,2
684,701,0.385596,2
918,731,0.453459,2
645,713,0.44867,2
171,712,0.380937,2
952,730,0.51299,2
401,725,0.452701,2
854,718,0.356688,2
880,727,0.451308,2
791,727,0.374731,2
342,732,0.504595,2
492,739,0.426813,2
186,730,0.387508,2
225,758,0.504723,2
642,746,0.394719,2
898,758,0.398323,2
834,750,0.441389,2
356,760,0.356519,2
645,774,0.441414,2
539,810,0.546409,2
419,785,0.602641,2
449,790,0.567783,2
193,783,0.442461,2
909,778,0.357588,2
967,796,0.471795,2
507,845,0.691429,2
891,807,0.419125,2
263,812,0.380232,2
339,818,0.379814,2
310,822,0.448258,2
985,828,0.446457,2
285,844,0.465607,2
352,844,0.438145,2
467,842,0.394102,2
620,868,0.503917,2
650,854,0.366463,2
477,858,0.3775,2
131,860,0.395214,2
587,893,0.582525,2
905,864,0.385034,2
942,868,0.408316,2
364,868,0.377762,2
421,869,0.350829,2
658,890,0.447496,2
297,877,0.357134,2
483,875,0.379251,2
201,879,0.415209,2
238,892,0.465479,2
438,898,0.505953,2
859,883,0.400643,2
34,896,0.368299,2
493,895,0.392968,2
347,902,0.385882,2
98,906,0.407664,2
314,906,0.351035,2
976,911,0.409979,2
184,930,0.405167,2
46,912,0.355272,2
356,912,0.350008,2
669,921,0.498759,2
358,919,0.361144,2
478,929,0.492262,2
548,942,0.628226,2
947,922,0.370862,2
329,927,0.377822,2
411,929,0.396928,2
94,929,0.366306,2
403,942,0.427192,2
226,935,0.395933,2
451,937,0.378664,2
617,944,0.417524,2
66,941,0.484197,2
151,942,0.39303,2
970,955,0.510934,2
645,948,0.368229,2
712,953,0.465191,2
28,954,0.411663,2
486,968,0.423418,2
208,961,0.401663,2
398,977,0.428905,2
629,975,0.427083,2
662,984,0.410552,2
78,980,0.469848,2
363,975,0.41138,2
575,979,0.434025,2
942,983,0.416145,2
533,983,0.387751,2
108,984,0.384077,2
225,984,0.354904,2
876,990,0.421877,2
981,998,0.464907,2
610,996,0.412629,2
512,1002,0.46512,2
433,1001,0.36209,2
148,1007,0.412079,2
244,1008,0.391775,2
953,1008,0.394673,2
965,959,0.618041,4
900,977,0.704134,4
987,735,0.638344,3
553,662,0.652229,4
559,702,0.433315,4
624,413,0.541077,0
109,318,0.670814,0
88,398,0.44543,0
96,87,0.637932,0
36,19,0.462549,0
45,370,0.533497,4
231,269,0.542606,1
168,420,0.478091,1
328,559,0.576397,0
411,699,0.522958,0
220,788,0.644321,0
327,967,0.594436,0
265,935,0.612716,0
60,1001,0.640297,4
26,998,0.643863,4
431,886,0.609406,0
493,833,0.665907,0
608,914,0.636759,0
626,16,0.35348,2
476,22,0.395338,2
521,28,0.47987,2
160,25,0.367075,2
272,27,0.386097,2
44,48,0.533203,2
76,46,0.406024,2
523,50,0.450069,2
534,52,0.357053,2
600,114,0.445477,2
353,131,0.428065,2
60,204,0.526779,2
20,212,0.356846,2
81,224,0.364809,2
168,241,0.522143,2
120,248,0.472447,2
169,260,0.386471,2
835,288,0.640173,2
139,343,0.43089,2
46,354,0.378451,2
17,355,0.368229,2
363,377,0.413789,2
46,412,0.604869,2
365,390,0.363878,2
700,395,0.419559,2
101,410,0.378423,2
420,433,0.393916,2
253,448,0.419877,2
151,450,0.382443,2
78,465,0.492567,2
149,471,0.445747,2
308,473,0.372218,2
514,481,0.433897,2
152,514,0.37774,2
242,521,0.445357,2
160,533,0.419059,2
245,532,0.351043,2
158,556,0.434741,2
473,594,0.496281,2
754,605,0.369243,2
645,612,0.378732,2
349,626,0.394627,2
221,657,0.448945,2
115,637,0.44994,2
283,640,0.42863,2
550,640,0.378367,2
410,649,0.405019,2
706,656,0.44185,2
335,665,0.366046,2
28,689,0.536744,2
191,701,0.395267,2
973,708,0.447546,2
553,726,0.393067,2
579,727,0.442865,2
388,769,0.585747,2
502,770,0.36395,2
428,782,0.531705,2
296,781,0.35509,2
445,836,0.606751,2
92,825,0.420524,2
216,824,0.389513,2
383,828,0.406397,2
623,841,0.40941,2
111,848,0.497801,2
254,864,0.481391,2
311,856,0.357123,2
288,864,0.352508,2
370,895,0.545702,2
63,891,0.51773,2
321,901,0.538699,2
449,904,0.370462,2
210,915,0.378146,2
554,934,0.418211,2
506,946,0.452693,2
840,960,0.418795,2
423,991,0.414232,2
478,986,0.361011,2
540,1006,0.558255,2
302,1007,0.426044,2
56,313,0.613137,4
63,458,0.475257,4
949,136,0.723602,4
973,360,0.516478,3
934,567,0.38926,3
879,610,0.466043,0
795,759,0.484047,4
894,770,0.541256,0
861,689,0.478216,0
763,700,0.428866,0
710,783,0.458564,0
498,782,0.397215,0
654,586,0.48639,0
352,580,0.505419,0
316,604,0.557412,0
294,706,0.626976,0
162,609,0.526225,0
62,842,0.639896,4
313,952,0.527492,0
658,894,0.758826,0
681,865,0.403821,0
700,1002,0.595954,0
912,903,0.483699,0
989,973,0.619208,4
328,17,0.425049,2
535,19,0.440598,2
858,21,0.416636,2
979,27,0.438081,2
406,30,0.356857,2
673,43,0.545874,2
320,40,0.415048,2
104,45,0.44196,2
214,47,0.440195,2
247,44,0.372605,2
977,56,0.429184,2
66,64,0.351744,2
101,77,0.457743,2
400,83,0.375034,2
822,108,0.487892,2
662,96,0.424899,2
118,103,0.405029,2
92,124,0.366988,2
678,142,0.439865,2
156,128,0.358309,2
131,143,0.372654,2
97,155,0.362921,2
132,168,0.475832,2
985,167,0.43745,2
678,175,0.432724,2
815,173,0.369633,2
552,187,0.466063,2
239,192,0.40772,2
809,201,0.396205,2
866,212,0.427148,2
102,208,0.424779,2
112,212,0.356924,2
309,217,0.4225,2
804,222,0.358125,2
981,223,0.370573,2
233,225,0.368397,2
565,238,0.464997,2
498,227,0.353513,2
869,235,0.442723,2
183,236,0.381841,2
951,242,0.431684,2
104,245,0.471199,2
708,241,0.372294,2
317,248,0.368306,2
475,257,0.456127,2
234,268,0.413612,2
510,271,0.386142,2
917,278,0.397029,2
784,278,0.365696,2
138,278,0.354127,2
107,300,0.453509,2
947,310,0.526526,2
137,314,0.417894,2
412,329,0.478499,2
850,322,0.350645,2
690,325,0.358599,2
84,345,0.519693,2
212,343,0.356733,2
865,349,0.450076,2
917,357,0.5207,2
673,359,0.424291,2
154,362,0.468714,2
286,363,0.366699,2
255,367,0.388045,2
940,377,0.413769,2
816,396,0.403974,2
344,397,0.475939,2
972,412,0.519352,2
109,428,0.439923,2
664,432,0.425472,2
718,432,0.357036,2
755,443,0.565038,2
138,437,0.382764,2
181,443,0.430999,2
596,438,0.35593,2
612,438,0.353371,2
296,448,0.360233,2
588,459,0.554859,2
180,462,0.399813,2
308,462,0.443094,2
602,463,0.359925,2
815,480,0.429664,2
591,491,0.419829,2
743,489,0.415205,2
21,494,0.500041,2
487,496,0.363732,2
775,504,0.427396,2
25,525,0.390784,2
829,536,0.483277,2
728,537,0.482232,2
978,531,0.466161,2
895,532,0.381859,2
248,549,0.380445,2
492,550,0.408227,2
657,550,0.408172,2
853,559,0.441837,2
865,577,0.487379,2
22,583,0.397398,2
686,590,0.380327,2
746,602,0.407338,2
910,603,0.36868,2
993,613,0.471656,2
291,608,0.352932,2
576,611,0.375124,2
842,617,0.446415,2
295,623,0.423915,2
396,632,0.520784,2
649,639,0.458851,2
702,631,0.359986,2
295,644,0.384669,2
688,665,0.357248,2
315,672,0.4732,2
622,677,0.449478,2
791,673,0.400258,2
990,689,0.570333,2
573,686,0.481282,2
689,695,0.43144,2
76,690,0.350156,2
549,702,0.420884,2
723,710,0.488502,2
576,706,0.379887,2
18,710,0.352835,2
664,716,0.354438,2
530,740,0.462709,2
1000,739,0.44047,2
566,746,0.399182,2
752,746,0.354965,2
821,763,0.461019,2
588,755,0.353585,2
675,764,0.413612,2
985,761,0.375875,2
540,777,0.556368,2
962,772,0.354935,2
765,779,0.404227,2
962,787,0.519407,2
567,795,0.614017,2
279,800,0.516996,2
785,799,0.457326,2
222,802,0.424799,2
360,804,0.364681,2
320,807,0.354834,2
832,811,0.414264,2
53,811,0.364467,2
365,816,0.402759,2
179,830,0.422914,2
424,821,0.388498,2
804,827,0.506911,2
317,828,0.430427,2
879,838,0.526466,2
672,843,0.562936,2
439,842,0.392487,2
399,850,0.42974,2
836,853,0.436166,2
202,854,0.360188,2
18,862,0.379064,2
723,880,0.431939,2
330,888,0.396549,2
324,910,0.43437,2
705,934,0.527732,2
335,926,0.365969,2
857,935,0.467803,2
901,961,0.686143,2
147,946,0.400635,2
532,966,0.359821,2
853,979,0.437769,2
742,980,0.397934,2
400,1003,0.5159,2
298,425,0.602177,3
400,173,0.513366,3
198,369,0.585672,3
403,308,0.628917,4
416,469,0.697005,4
240,329,0.59483,4
368,248,0.352202,4
191,312,0.536016,0
137,348,0.548114,1
324,397,0.398704,0
628,158,0.605109,4
570,476,0.363576,0
623,314,0.666934,0
519,211,0.578384,0
609,200,0.65514,0
638,226,0.550624,0
526,391,0.644955,0
469,578,0.589475,0
458,628,0.751615,0
337,658,0.629592,0
81,534,0.523188,0
111,658,0.746524,1
310,580,0.614117,0
251,690,0.371456,1
238,23,0.658576,2
373,18,0.407156,2
600,16,0.364089,2
878,19,0.542576,2
494,27,0.442755,2
527,32,0.616536,2
875,36,0.504384,2
404,37,0.390909,2
850,36,0.35593,2
603,41,0.39851,2
90,45,0.413334,2
473,62,0.514888,2
937,46,0.370647,2
276,53,0.426731,2
552,56,0.351872,2
881,72,0.518967,2
597,58,0.365297,2
506,80,0.686263,2
333,71,0.481385,2
977,68,0.366828,2
412,84,0.386317,2
480,98,0.42737,2
591,103,0.436844,2
1004,99,0.378196,2
889,101,0.437906,2
679,105,0.417589,2
529,146,0.663201,2
979,124,0.476306,2
276,126,0.365012,2
602,126,0.365447,2
929,138,0.454594,2
982,141,0.35541,2
820,143,0.398953,2
954,156,0.357445,2
983,184,0.543978,2
449,165,0.386235,2
807,175,0.576778,2
866,188,0.427527,2
219,179,0.402387,2
679,204,0.44786,2
781,197,0.51786,2
931,195,0.409255,2
278,211,0.492422,2
173,211,0.455374,2
229,218,0.500607,2
102,220,0.419813,2
870,218,0.362715,2
132,224,0.353191,2
150,228,0.367727,2
981,233,0.507521,2
344,232,0.357016,2
342,242,0.377587,2
666,261,0.574134,2
534,246,0.467943,2
706,247,0.436132,2
134,252,0.350804,2
630,258,0.475052,2
221,258,0.392123,2
250,258,0.413801,2
304,261,0.369139,2
946,261,0.372935,2
352,267,0.420941,2
39,270,0.416611,2
875,271,0.415287,2
985,279,0.445114,2
487,283,0.715607,2
