year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,bplg,school,educrec,schltype,empstatg,labforce,occ1950,occscore,sei,ind1950,classwkg,wkswork2,hrswork2,yrlastwk,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,migplac5,vetstat,tranwork,__target__
0,0,0,0,1,1,2,109,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,20,0,0,0,5,18,0,4,,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,3,,,0,,0
0,0,0,0,0,0,0,110,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,28,1,0,0,,12,0,1,,0,0,,2,2,,,,,4,0,66,0,0,0,14,0,6,34,,,0,,4
0,0,0,0,0,0,7,111,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,55,0,0,3,1,15,0,1,,0,0,,2,2,,,,,4,0,67,0,0,0,13,0,7,81,,,0,,3
0,0,0,0,1,1,2,112,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,59,1,0,0,,35,0,7,,0,0,,2,2,,,,,5,0,68,0,0,0,15,0,0,82,,,0,,5
0,0,0,0,1,14,2,113,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,1,1,4,9,1,0,1,,0,0,2,,,,,2,2,,,,,,,2,2,1,1,1,1,1,10,,,,,0
0,0,0,0,0,0,10,94,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,36,0,0,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,47,0,0,,,0
0,0,0,0,0,0,3,114,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,5,0,0,1,,18,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,22,,,,,0
0,0,0,0,0,0,2,115,0,0,0,0,0,0,0,0,0,0,2,2,8,5,2,0,14,3,0,1,34,0,0,0,4,18,0,7,,2,1,,2,2,,,,,4,0,0,0,0,0,0,0,0,83,3,2,0,,1
0,0,0,0,0,0,20,116,0,0,2,0,0,0,0,0,0,0,1,1,9,5,1,0,17,5,4,1,27,0,0,4,5,18,0,2,,1,1,,16,21,,0,,3,,0,0,0,0,0,0,0,0,38,,,0,2,1
0,0,0,0,0,0,6,117,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,7,60,1,1,1,,14,0,4,,1,1,,4,6,,0,1,0,,1,69,51,0,0,0,0,0,84,,,0,2,0
0,0,0,0,1,2,2,118,0,0,0,0,0,0,0,0,0,0,2,0,7,2,2,0,12,13,0,1,25,1,0,0,,0,0,1,,1,1,,17,15,,0,3,2,,1,22,17,0,0,0,0,0,50,,,0,0,2
0,0,0,0,1,9,2,119,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,0,13,3,0,0,50,0,0,0,7,4,0,7,,0,0,,1,15,,0,,,0,0,0,0,0,0,0,0,0,85,1,1,0,,0
0,0,0,0,1,14,2,120,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8,0,1,0,1,12,0,1,,0,0,,26,30,,1,4,,3,1,70,0,3,0,0,0,0,86,,,0,,0
0,0,0,0,0,0,7,121,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,31,1,6,1,,0,0,5,,1,1,,8,15,,0,4,2,,1,30,23,0,0,0,0,0,46,0,0,0,2,0
0,0,0,0,1,19,2,122,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,54,0,0,3,1,36,0,1,,0,0,,2,2,,,,,5,0,71,0,0,0,16,0,0,87,,,0,,5
0,0,0,0,1,10,2,123,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,7,18,0,1,44,1,0,0,,6,0,0,,1,1,,9,9,,0,2,6,,1,72,52,0,0,0,0,0,88,,,0,0,4
0,0,0,0,0,0,7,124,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,14,1,0,1,,18,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,2,,,,,0
0,0,0,0,0,0,6,125,0,0,0,0,0,0,0,0,0,0,2,0,7,2,2,0,0,19,0,1,13,1,0,0,,0,0,0,,1,1,,9,9,,0,2,1,,1,73,53,0,0,0,0,0,89,1,1,0,0,2
0,0,0,0,0,0,7,126,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,21,0,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,90,,,,,0
0,0,0,0,1,4,2,127,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,61,0,0,0,1,37,0,1,,1,1,,7,8,,0,2,1,,1,74,54,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,5,128,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,25,1,0,0,,24,0,8,,1,1,,27,31,,0,2,2,,1,75,55,0,0,0,0,0,3,4,7,0,0,1
0,0,0,0,1,5,2,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,,0,0,,1,1,,0,5,,3,1,1,1,0,0,0,0,0,3,2,0,0,,0
0,0,0,0,0,0,17,130,0,0,1,1,0,0,0,0,0,0,3,2,7,1,1,0,1,1,4,4,22,0,0,0,2,4,0,4,,2,1,,21,26,,0,,,1,0,0,0,0,0,0,0,0,56,3,2,0,,0
0,0,0,0,0,0,16,131,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,51,1,0,2,,24,0,1,,0,0,,26,30,,0,,,0,0,76,0,0,0,0,0,8,91,,,1,,3
0,0,0,0,0,0,6,132,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,47,1,2,2,,38,0,5,,1,1,,19,22,,0,2,4,,1,77,56,0,0,0,0,0,3,0,0,1,0,1
0,0,0,0,1,15,2,133,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,29,1,0,1,,0,1,0,2,0,0,,2,2,,,,,2,0,78,0,0,0,0,0,0,3,,,0,,0
0,0,0,0,0,0,17,134,0,0,2,0,1,0,1,1,0,1,1,1,8,1,1,0,1,1,1,2,2,0,0,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,92,,,,,0
0,0,0,0,1,14,2,129,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,48,0,0,1,,18,1,2,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,93,1,1,,,0
0,0,0,0,0,0,20,131,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,53,1,0,2,,0,0,1,,2,1,,4,6,,0,0,,1,1,76,25,0,0,0,0,0,91,0,0,0,,1
0,0,0,0,1,11,2,135,0,0,0,0,1,2,1,1,0,1,1,1,7,1,1,0,1,1,0,2,30,0,0,1,,0,1,2,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,94,,,,,0
0,0,0,0,0,0,15,9,0,0,1,1,0,0,0,0,0,0,0,0,7,1,1,0,1,1,0,0,62,0,1,0,2,14,0,0,,0,0,,21,25,,0,,,6,0,0,0,0,0,0,0,0,95,1,1,0,,0
0,0,0,0,1,12,2,136,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,9,14,0,0,33,0,0,0,6,27,0,0,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,96,,,0,,0
0,0,0,0,1,5,2,137,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,10,0,0,17,0,0,0,0,18,0,1,,2,1,,1,15,,0,5,,1,1,38,29,0,0,0,0,0,11,,,0,,0
0,0,0,0,0,0,0,138,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,41,0,5,2,0,39,1,0,1,0,0,,9,9,,0,0,,3,1,79,57,0,0,0,0,0,97,1,1,0,,0
0,0,0,0,0,0,5,139,0,1,0,1,0,0,0,0,0,0,1,1,4,2,1,0,19,20,0,1,40,0,0,2,5,5,0,6,,1,1,,16,21,,0,2,2,,1,80,58,0,0,0,0,0,98,2,0,0,0,2
0,0,0,0,1,3,2,140,0,0,0,0,1,2,1,1,0,1,1,1,3,1,1,0,1,1,2,2,3,1,0,1,,0,1,3,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,99,,,0,,0
0,0,0,0,1,19,2,141,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,62,0,1,0,2,14,0,6,,0,0,,28,32,,0,4,,3,1,81,59,0,0,0,0,0,100,1,1,0,,0
0,0,0,0,0,0,14,142,0,1,0,1,2,0,1,0,0,0,1,1,4,1,1,0,1,1,0,2,30,1,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,101,,,,,0
0,0,0,0,1,1,2,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,63,0,1,0,0,0,0,8,,1,1,,6,33,,0,5,2,,1,29,22,0,0,0,0,0,94,,,0,0,0
0,0,0,0,1,5,2,144,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,35,0,0,1,1,24,1,8,1,1,1,,15,19,,0,5,0,,1,81,59,0,0,0,0,0,3,,,0,0,0
0,0,0,0,1,11,2,145,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,44,1,0,2,,40,0,0,,1,1,,17,34,,0,2,6,,1,36,13,0,0,0,0,0,102,,,1,3,4
0,0,0,0,0,0,1,146,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,58,1,0,1,,18,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,103,1,1,,,0
0,0,0,0,0,0,6,147,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,26,0,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,104,,,,,0
0,2,2,0,,0,2,27,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,9,64,1,0,3,,21,0,4,,0,0,,8,0,,0,,,0,0,82,0,0,0,0,0,9,25,,,0,,0
0,0,0,0,1,3,2,148,0,0,1,1,0,0,0,0,0,0,1,1,7,1,1,0,1,1,0,6,14,1,0,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,105,1,1,,,0
0,0,0,0,1,12,2,149,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,43,1,0,0,,41,0,8,,1,1,,24,23,,1,2,4,,1,83,0,4,0,0,0,0,3,,,0,0,4
0,0,0,0,1,3,2,150,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,5,21,0,0,57,0,0,0,6,0,0,1,,1,1,,6,8,,1,4,7,,1,84,60,5,0,0,0,0,106,4,8,0,0,0
0,0,0,0,1,0,2,151,0,0,0,0,1,0,1,1,0,1,1,1,8,1,1,0,1,1,6,2,11,0,0,1,1,0,1,4,1,,,,2,2,,,,,,,0,2,1,1,0,0,0,107,,,,,0
0,0,0,0,0,0,7,152,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,46,1,0,1,,42,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,108,,,,,0
0,0,0,0,1,8,2,153,0,0,0,0,1,0,1,1,0,1,1,1,8,1,1,0,1,1,6,2,22,0,1,1,1,0,1,3,1,0,0,,29,12,,0,,,6,0,0,0,0,0,0,0,0,109,1,1,0,,0
0,0,0,0,1,4,2,154,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,14,15,0,0,65,0,0,0,6,0,0,0,,0,0,,1,1,,0,4,,3,1,85,61,0,0,0,0,0,3,1,1,0,,0
0,0,0,0,0,0,2,155,0,0,0,0,0,0,0,0,0,0,1,1,8,1,1,0,1,1,4,4,46,1,0,1,,42,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,110,,,,,0
0,0,0,0,1,3,2,156,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,0,0,0,1,1,0,0,8,,1,1,,4,20,,0,0,0,,1,1,1,0,0,0,0,0,3,1,1,0,0,0
0,0,0,0,1,10,2,16,0,0,2,0,5,0,4,0,0,0,1,1,10,1,1,0,1,1,0,6,26,0,3,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,4,,,,,0
0,0,0,0,0,0,12,157,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,20,13,0,1,50,1,0,0,,26,0,0,,1,1,,8,0,,0,2,1,,1,86,62,0,0,0,0,0,68,,,1,0,1
0,0,0,0,1,6,2,158,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,9,22,0,0,62,0,0,0,0,6,1,0,1,1,1,,9,35,,0,1,7,,1,87,63,0,0,0,0,0,111,1,1,0,2,0
0,0,0,0,1,12,2,159,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,11,1,0,1,,0,1,5,2,,,,2,2,,,,,,,0,2,1,1,0,0,0,99,1,1,,,0
0,0,0,0,0,0,5,160,0,1,0,1,0,0,0,0,0,0,1,1,4,2,1,0,21,23,0,1,66,0,0,3,0,10,0,1,,0,0,,2,2,,,,,4,0,88,0,0,0,0,7,0,112,0,0,0,,1
0,0,0,0,0,0,12,92,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,15,1,0,2,,0,0,0,,1,1,,17,15,,0,2,6,,1,89,64,0,0,0,0,0,113,4,9,1,3,2
0,0,0,0,1,12,2,5,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,22,0,0,1,1,0,1,3,1,0,0,,2,2,,,,,2,0,90,0,0,0,0,0,0,3,,,0,,0
0,0,0,0,0,0,15,161,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,12,1,0,2,,15,0,5,,1,1,,4,6,,1,2,0,,1,79,0,6,0,0,0,0,97,,,1,3,3
0,0,0,0,1,11,2,92,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,13,0,1,25,1,0,0,,0,0,1,,1,1,,19,22,,0,5,6,,1,89,64,0,0,0,0,0,74,0,0,0,5,2
0,0,0,0,1,12,2,162,1,1,0,1,2,0,1,0,0,0,1,1,4,1,1,0,1,1,0,2,37,1,0,1,,0,0,0,,1,1,,8,36,,1,2,2,,1,91,0,7,0,0,0,0,3,1,1,0,0,0
0,0,0,0,1,5,2,163,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,26,1,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,55,,,,,0
0,0,0,0,1,14,2,164,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,30,0,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,54,,,,,0
0,0,0,0,1,19,2,165,0,0,0,0,0,0,0,0,0,0,2,0,2,4,1,0,13,4,0,1,37,1,0,0,,0,0,3,,1,1,,12,13,,0,2,2,,1,92,65,0,0,0,0,0,111,1,1,0,3,3
0,0,0,0,1,19,2,166,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,63,0,0,0,1,0,0,8,,1,1,,7,8,,0,2,2,,1,93,52,0,0,0,0,0,3,,,0,0,0
0,0,0,0,1,4,2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,50,0,0,0,0,24,0,8,,1,1,,12,0,,0,2,0,,1,0,0,0,0,0,0,0,74,,,0,6,0
0,0,0,0,1,1,2,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,13,0,0,29,0,0,0,0,0,0,1,,0,0,,19,23,,0,,,6,0,0,0,0,0,0,0,0,114,1,1,0,,0
0,0,0,0,1,4,2,46,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,67,0,0,3,0,43,0,8,,1,1,,14,37,,1,0,7,,1,94,0,8,0,17,0,0,115,1,1,0,0,5
0,0,0,0,1,11,2,168,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,68,0,0,1,1,0,0,0,,1,1,,19,23,,0,2,2,,1,95,66,0,0,0,0,0,116,,,0,0,0
0,0,0,0,0,0,6,169,0,0,0,0,1,0,1,1,0,1,1,1,5,1,1,0,1,1,7,2,36,1,0,1,,18,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,36,,,,,0
0,0,0,0,1,20,2,164,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,43,0,1,0,6,42,0,6,,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,79,,,0,,0
0,0,0,0,1,5,2,170,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,69,1,0,0,,14,0,5,,0,0,,2,2,,,,,5,0,84,0,0,0,18,0,0,117,1,1,0,,4
0,0,0,0,1,4,2,171,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,31,1,0,1,,6,1,0,1,1,1,,30,27,,0,1,0,,1,96,67,0,0,0,0,10,3,1,1,0,7,0
0,0,0,0,1,6,2,172,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,21,0,1,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,3,,,,,0
0,0,0,0,1,5,2,137,0,2,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,4,2,10,0,0,1,,0,0,7,,,,,2,2,,,,,,,2,2,1,1,1,1,1,11,,,,,0
0,0,0,0,0,0,5,173,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,23,12,0,1,53,1,0,0,,28,0,0,,1,1,,7,8,,0,2,2,,1,97,68,0,0,0,0,0,118,,,0,0,2
0,0,0,0,0,0,18,174,0,0,0,0,0,0,0,0,0,0,2,0,7,2,1,0,22,7,0,1,37,1,0,0,,8,0,1,,1,1,,4,16,,1,2,2,,1,98,0,9,0,0,0,0,119,4,10,1,1,1
0,0,0,0,0,0,5,175,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,56,0,3,3,1,38,0,0,,1,1,,1,10,,0,2,6,,1,99,64,10,0,0,0,0,27,1,1,0,0,4
0,0,0,0,1,0,2,94,0,0,0,0,0,0,0,0,0,0,2,0,7,2,1,0,7,18,0,1,49,1,0,0,,18,0,0,,1,1,,31,38,,0,,5,,0,0,0,0,0,0,0,0,47,1,1,1,0,5
0,0,0,0,0,0,19,176,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,9,1,0,1,,0,1,2,0,,,,2,2,,,,,,,2,2,1,1,1,1,1,120,,,,,0
0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,0,24,4,0,0,70,0,0,0,8,18,0,4,,0,0,,2,2,,,,,4,0,0,0,0,0,0,0,0,121,1,1,0,,0
0,0,0,0,0,0,16,134,0,1,1,1,0,0,0,0,0,0,1,1,4,1,1,0,1,1,0,2,13,1,0,1,,18,0,7,,1,1,,9,9,,0,2,2,,1,100,69,0,0,0,0,0,122,1,1,0,1,0
0,0,0,0,0,0,0,177,1,1,0,1,2,0,1,0,0,0,1,1,4,1,1,0,1,1,0,2,30,0,1,1,,0,1,2,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,123,,,,,0
0,0,0,0,1,21,2,178,0,1,0,1,2,0,1,0,0,0,1,1,2,1,1,0,1,1,5,2,29,0,0,2,0,0,0,5,,0,0,,6,7,,0,0,,1,1,101,70,0,0,0,0,0,37,1,1,0,,0
0,0,0,0,1,8,2,179,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,71,1,0,0,,6,0,0,,1,1,,1,14,,0,0,1,,1,83,71,0,0,0,0,0,3,1,1,1,0,2
0,0,0,0,0,0,5,164,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,21,1,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,79,,,,,0
0,0,0,0,1,1,2,180,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,51,0,0,0,0,0,0,1,,0,0,,2,2,,,,,5,0,102,0,0,0,19,0,0,3,1,1,0,,0
0,0,0,0,0,0,5,181,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,28,0,0,0,1,44,0,4,,0,0,,2,2,,,,,4,0,103,0,0,0,20,0,0,124,,,0,,0
0,0,0,0,0,0,12,182,3,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,7,3,1,0,1,,0,1,3,1,1,1,,4,6,,0,4,7,,1,0,0,0,0,0,0,0,47,4,5,0,5,0
0,0,0,0,1,0,2,183,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,47,0,1,2,0,45,1,8,1,1,1,,32,39,,1,3,0,,1,104,72,11,0,0,0,0,50,1,1,0,0,4
0,0,0,0,1,0,2,184,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,4,2,9,0,0,1,,0,0,2,,,,,2,2,,,,,,,2,2,1,1,1,1,1,106,,,,,0
0,0,0,0,1,3,2,185,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,3,1,2,1,,0,1,6,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,125,1,1,0,,0
0,0,0,0,0,0,7,186,0,1,0,1,0,0,0,0,0,0,1,1,4,2,1,0,17,24,0,1,57,0,1,4,2,14,0,1,,1,1,,28,0,,0,2,2,,1,105,73,0,0,0,0,0,126,,,0,0,1
0,0,0,0,0,0,15,187,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,71,0,0,0,3,14,0,4,,1,1,,28,32,,0,2,2,,1,106,74,0,0,0,0,0,127,1,1,0,3,0
0,0,0,0,0,0,1,188,3,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,25,7,0,1,13,0,0,0,0,18,0,1,,1,1,,10,11,,0,,6,,0,107,0,0,0,0,8,0,128,,,0,0,1
0,0,0,0,0,0,1,189,0,1,0,1,2,0,1,0,0,0,1,1,7,1,1,0,1,1,4,2,46,1,1,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,30,,,,,0
0,0,0,0,0,0,0,190,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,31,1,0,1,,38,1,0,1,1,1,,31,38,,0,0,2,,1,108,17,0,0,0,0,0,62,,,0,0,1
0,0,0,0,1,19,2,191,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,9,18,0,0,62,0,0,0,3,4,0,7,,1,1,,1,15,,0,5,2,,1,107,75,0,0,0,0,0,129,,,0,0,0
0,0,0,0,1,14,2,192,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,1,0,7,36,0,0,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,47,,,,,0
0,0,0,0,1,1,2,193,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,26,14,0,0,41,0,0,0,3,46,0,1,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,64,1,1,0,,0
0,0,0,0,1,3,2,194,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,72,0,0,0,3,18,0,0,,0,0,,3,6,,1,,,0,0,109,0,0,0,0,0,0,82,0,0,0,,0
0,0,0,0,0,0,13,5,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,48,1,0,1,,32,1,2,0,,,,2,2,,,,,,,2,2,1,1,1,1,1,3,,,,,0
0,0,0,0,0,0,5,94,0,1,0,1,0,0,0,0,0,0,1,1,4,2,1,0,20,21,0,1,13,0,0,2,2,31,0,0,,0,0,,2,2,,,,,4,0,0,0,0,0,0,0,0,47,,,0,,1
0,0,0,0,0,0,3,195,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,65,0,6,2,1,8,0,7,,1,1,,1,15,,0,2,2,,1,110,76,0,0,0,0,0,130,,,0,2,3
0,0,0,0,0,0,0,196,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,58,0,5,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,131,1,1,,,0
0,0,0,0,1,3,2,197,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,23,3,0,1,61,1,0,0,,15,0,1,,1,1,,9,9,,0,2,6,,1,111,77,0,0,0,0,0,132,4,3,1,0,1
0,0,0,0,0,0,0,94,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,7,17,1,0,1,,18,0,7,,0,0,,33,40,,0,1,,1,1,112,78,0,0,0,0,0,133,,,0,,0
0,0,0,0,0,0,19,198,1,1,1,1,0,0,0,0,0,0,1,1,4,1,1,0,1,1,4,4,68,1,0,1,,18,0,7,,1,1,,23,17,,0,2,2,,1,113,79,0,0,0,0,0,90,,,0,0,0
0,0,0,0,0,0,0,199,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,73,0,0,3,1,33,0,1,,0,0,,2,2,,,,,5,0,114,0,0,0,21,0,0,134,1,1,0,,5
0,0,0,0,0,0,4,200,1,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,30,0,0,1,,4,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,135,,,,,0
0,0,0,0,1,5,2,201,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,74,0,0,3,0,25,0,1,,0,0,,2,2,,,,,5,0,115,0,0,0,22,0,0,136,1,1,0,,4
0,0,0,0,1,5,2,202,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,26,25,0,0,8,0,0,0,7,47,0,5,,1,1,,17,15,,0,2,2,,1,116,80,0,0,0,0,0,3,,,0,2,0
0,0,0,0,1,4,2,203,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,38,0,0,1,1,0,1,1,1,1,1,,17,34,,0,5,0,,1,112,78,0,0,0,0,0,3,,,0,0,0
0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,22,7,0,0,29,0,0,0,2,48,0,1,,1,1,,10,11,,0,1,0,,1,117,81,0,0,0,0,0,137,,,0,0,0
0,0,0,0,0,0,1,205,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,45,1,0,1,,49,0,0,,1,1,,8,21,,0,2,2,,1,118,82,0,0,0,0,11,138,0,0,0,0,2
0,0,0,0,0,0,11,58,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,75,0,1,3,6,29,0,4,,0,0,,21,26,,0,,,0,0,119,0,0,0,23,9,0,139,,,0,,4
0,0,0,0,0,0,12,206,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,33,1,0,0,,15,0,6,,1,1,,4,4,,0,2,2,,1,79,57,0,0,0,0,0,140,0,0,1,6,1
0,0,0,0,1,11,2,207,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,25,10,0,0,13,0,0,0,2,18,0,1,,1,1,,25,41,,0,0,6,,1,120,83,0,0,0,0,0,141,,,0,0,0
