lineNo,assgNo,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,__target__
3643.0,113.0,0,1,238.0,199.0,199.0,139.0,129.0659,197.0159,60.8358,76.0953,92.5972,199.0,199.0,0.0,0,0.0,-0.0765,0.2405,0.0572,6,3,0
8534.0,270.0,1,0,179.0,199.0,199.0,199.0,185.0547,352.066,126.6689,56.932,65.0942,199.0,199.0,0.0,0,0.0,0.0682,0.1507,0.0559,2,3,0
4454.0,137.0,1,1,259.0,258.0,258.0,139.0,257.0311,82.0061,88.8651,177.0537,194.4287,258.0,258.0,4871.0,1,616.0,0.0802,0.1617,0.0322,2,4,1
155.0,5.0,1,0,139.0,139.0,139.0,239.0,108.0567,169.9448,93.0054,13.2382,13.1244,139.0,139.0,0.0,0,0.0,0.0745,0.132,0.0124,5,2,1
5974.0,178.0,1,0,179.0,259.0,259.0,179.0,480.6376,154.707,478.8194,24.3516,38.6005,259.0,259.0,0.0,0,0.0,-0.0414,0.0651,0.0193,1,7,1
9572.0,295.0,1,0,298.0,139.0,139.0,119.0,136.5009,300.3502,175.8892,54.7768,71.7513,139.0,139.0,0.0,0,0.0,0.1856,0.1786,0.0274,5,1,1
892.0,27.0,1,0,139.0,159.0,258.0,99.0,55.3173,190.8625,104.7378,85.7001,73.9341,258.0,129.0,0.0,0,0.0,0.0929,0.5964,0.0601,8,1,1
10502.0,321.0,1,1,80.0,80.0,80.0,99.0,106.8,133.2113,49.2443,62.444,76.5849,80.0,80.0,4452.0,0,199.0,0.1932,0.3742,0.008,7,2,1
7558.0,231.0,1,0,298.0,99.0,99.0,179.0,199.01,189.1144,157.0,38.8233,46.768,99.0,99.0,0.0,0,0.0,0.2927,0.2492,0.0166,8,3,0
6788.0,203.0,1,0,80.0,99.0,99.0,119.0,172.7614,217.0052,148.6607,22.6991,26.5,99.0,99.0,0.0,1,0.0,0.2184,0.2729,0.0102,9,5,0
5846.0,174.0,1,0,139.0,139.0,278.0,199.0,239.0758,238.8812,229.9935,42.8632,49.0026,278.0,139.0,0.0,0,0.0,0.0085,0.209,0.028,1,1,1
9361.0,290.0,1,0,239.0,99.0,99.0,80.0,136.0588,119.2109,172.3514,33.6341,28.8617,99.0,99.0,0.0,0,99.0,0.1402,0.2407,0.0144,7,1,1
406.0,12.0,1,0,99.0,219.0,219.0,199.0,133.0564,112.0379,182.0165,72.2721,66.1532,219.0,219.0,0.0,0,0.0,0.2978,0.2978,0.0395,7,1,1
3153.0,96.0,1,0,279.0,120.0,120.0,140.0,114.6833,300.2732,87.0517,48.8697,53.5023,120.0,120.0,0.0,0,0.0,0.3751,1.6561,0.0154,5,3,1
1382.0,43.0,0,1,119.0,199.0,279.0,99.0,125.2557,160.5195,26.3059,107.4209,62.3699,279.0,139.5,0.0,0,279.0,0.0412,0.0387,0.0231,2,3,0
9830.0,303.0,1,0,258.0,179.0,179.0,99.0,264.2546,223.7376,333.6495,77.8621,68.0074,179.0,179.0,0.0,0,0.0,0.1525,0.2395,0.0351,4,1,1
10517.0,321.0,0,1,258.0,139.0,139.0,119.0,103.3102,307.2751,177.2484,80.5248,79.3095,139.0,139.0,4533.0,1,378.0,0.2592,0.1042,0.0139,8,4,0
489.0,15.0,1,0,99.0,258.0,258.0,99.0,772.1026,104.1561,843.7067,72.0434,85.7103,258.0,258.0,0.0,0,0.0,0.0923,0.1383,0.0273,3,1,0
3427.0,105.0,1,0,179.0,199.0,199.0,219.0,181.0028,183.4864,310.0919,124.913,131.4962,199.0,199.0,2802.0,0,199.0,-0.0327,0.3303,0.0453,5,3,1
2068.0,66.0,1,1,258.0,99.0,99.0,80.0,102.2314,181.0249,126.8227,40.0031,45.1054,99.0,99.0,279.0,0,418.0,0.0564,0.3264,0.0099,3,1,1
7329.0,225.0,1,0,139.0,99.0,99.0,119.0,250.6297,158.5599,241.4042,21.2426,24.2332,99.0,99.0,0.0,0,417.0,0.2543,0.2008,0.0099,2,4,1
10267.0,312.0,1,0,199.0,179.0,179.0,80.0,117.0684,343.5844,53.2259,108.477,122.6234,179.0,179.0,598.0,0,0.0,0.1738,0.3023,0.0259,9,3,1
7631.0,235.0,1,0,119.0,99.0,198.0,338.0,368.5431,205.8476,457.28,92.1805,77.6804,198.0,99.0,0.0,0,198.0,0.1801,0.1766,0.0397,10,1,1
500.0,15.0,1,0,358.0,179.0,318.0,179.0,100.8129,219.4767,141.0319,50.4505,72.5017,258.0,258.0,4314.0,0,0.0,0.0793,0.0608,0.0273,7,2,0
7644.0,236.0,1,1,139.0,199.0,199.0,179.0,404.6891,407.2079,411.1119,31.753,24.6221,199.0,199.0,0.0,0,0.0,0.1871,0.2616,0.0199,1,2,1
10802.0,333.0,1,0,80.0,239.0,239.0,179.0,410.9699,190.217,444.6234,40.0,36.8816,239.0,239.0,0.0,0,0.0,0.0215,0.082,0.0378,3,1,0
1328.0,42.0,1,0,159.0,80.0,80.0,219.0,24.4591,163.2766,94.578,80.9568,54.8293,80.0,80.0,0.0,1,160.0,0.0727,0.0462,0.0085,2,1,1
7603.0,234.0,1,0,139.0,219.0,219.0,159.0,75.9605,155.6767,107.4151,39.6011,54.0948,219.0,219.0,0.0,0,0.0,0.1656,0.2011,0.0629,9,1,0
4179.0,133.0,1,0,99.0,179.0,179.0,219.0,358.9596,233.2349,268.9907,97.0168,99.985,179.0,179.0,0.0,0,0.0,0.2085,0.204,0.0128,8,2,1
10014.0,306.0,1,1,99.0,179.0,179.0,179.0,163.0598,253.0005,48.0416,121.3425,130.7765,159.0,159.0,278.0,1,2622.0,0.1875,0.191,0.0106,4,2,1
4429.0,136.0,0,1,219.0,100.0,100.0,199.0,148.3543,97.3255,136.2351,14.0089,9.6177,100.0,100.0,0.0,0,0.0,0.2337,0.0487,0.0037,4,7,0
1012.0,31.0,1,1,298.0,179.0,179.0,119.0,123.5091,117.6287,29.2746,100.5112,89.3784,179.0,179.0,0.0,0,0.0,0.1059,0.0329,0.0153,4,2,0
3415.0,104.0,1,0,298.0,278.0,278.0,179.0,126.3349,101.3817,143.5584,48.2105,49.4217,278.0,278.0,0.0,0,556.0,0.2163,0.3893,0.0613,2,1,0
4869.0,149.0,0,1,239.0,139.0,139.0,119.0,113.5011,226.9736,52.6308,72.6722,71.3863,239.0,239.0,795.0,1,1690.0,-0.0854,0.1916,0.0271,2,3,0
8101.0,253.0,1,0,179.0,199.0,199.0,139.0,196.3982,140.0,150.333,41.0488,60.1664,199.0,199.0,0.0,0,0.0,0.0559,0.0409,0.0365,2,3,0
307.0,9.0,0,1,99.0,119.0,258.0,80.0,155.6478,184.5644,92.4446,60.6012,66.9795,258.0,129.0,0.0,0,516.0,0.1624,0.1059,0.0331,9,3,0
1902.0,59.0,1,0,159.0,179.0,179.0,99.0,133.7395,45.5439,64.195,62.2294,53.2658,179.0,179.0,0.0,0,0.0,0.2229,0.4009,0.055,7,1,1
2185.0,70.0,0,1,319.0,139.0,139.0,219.0,86.338,127.7204,117.2732,36.1836,11.4127,139.0,139.0,677.0,0,139.0,-0.0316,-0.0861,0.0113,6,5,0
10394.0,317.0,1,0,199.0,179.0,398.0,179.0,219.1118,170.0118,129.2594,92.0122,25.1645,398.0,132.6667,0.0,0,0.0,0.1487,0.1717,0.0654,8,6,0
7133.0,217.0,1,0,179.0,179.0,179.0,80.0,213.8697,65.8426,317.657,97.0052,96.5829,179.0,179.0,0.0,0,179.0,0.1211,0.4871,0.0467,9,1,1
8735.0,277.0,1,0,119.0,139.0,139.0,258.0,110.1022,471.9476,223.0807,111.528,99.0,139.0,139.0,0.0,1,139.0,0.1643,0.1838,0.0147,4,5,1
1468.0,44.0,0,0,139.0,100.0,100.0,139.0,146.4283,147.7921,208.6337,85.8429,93.5361,100.0,100.0,2266.0,0,300.0,0.0141,0.1251,0.0067,5,2,0
8521.0,269.0,1,0,139.0,119.0,119.0,139.0,157.8837,132.0237,84.0952,82.0747,88.8608,119.0,119.0,0.0,0,0.0,-0.0208,0.4327,0.0266,5,3,1
10364.0,316.0,1,1,199.0,258.0,258.0,80.0,484.3537,488.5194,567.9692,98.6978,97.5103,258.0,258.0,0.0,0,0.0,0.1338,0.3988,0.0479,6,1,1
6213.0,183.0,0,1,159.0,179.0,179.0,119.0,72.6395,174.7069,118.0169,48.7647,51.2957,179.0,179.0,0.0,1,179.0,0.0136,-0.0039,0.0172,4,1,1
9048.0,284.0,1,0,159.0,139.0,139.0,119.0,88.7384,445.445,139.0144,52.5214,49.4975,139.0,139.0,0.0,1,139.0,0.3797,0.1617,0.0163,9,4,1
10006.0,306.0,1,1,199.0,139.0,139.0,99.0,196.5229,527.5341,338.7152,141.1427,144.0139,159.0,159.0,0.0,0,1431.0,0.143,0.1875,0.0106,1,2,0
451.0,14.0,1,1,219.0,298.0,298.0,159.0,98.7142,373.9803,139.4346,42.0595,48.0885,298.0,298.0,2007.0,1,298.0,0.0143,0.0823,0.0351,1,6,0
8595.0,273.0,1,0,298.0,259.0,259.0,139.0,169.6445,90.1124,114.2804,57.3149,54.0231,259.0,259.0,0.0,0,0.0,-0.0333,0.2002,0.0436,1,3,0
688.0,22.0,1,0,99.0,99.0,99.0,99.0,130.1816,171.0117,79.4796,51.5485,47.0744,99.0,99.0,0.0,0,695.0,0.1466,0.2246,0.0059,4,3,0
3728.0,117.0,1,0,119.0,80.0,80.0,119.0,303.5334,337.8113,283.5101,34.6771,27.0601,80.0,80.0,0.0,0,0.0,0.1651,0.1166,0.0228,7,4,0
6725.0,201.0,1,0,199.0,139.0,139.0,119.0,167.7953,142.4307,149.4055,38.5519,9.1924,139.0,139.0,0.0,0,0.0,0.1579,0.4224,0.0864,2,3,0
1322.0,42.0,0,1,179.0,80.0,338.0,179.0,192.5104,127.8329,113.7453,86.8058,177.4218,338.0,112.6667,0.0,0,0.0,0.1102,0.1102,0.036,3,2,0
4408.0,136.0,1,0,199.0,179.0,179.0,159.0,133.6507,127.3862,70.406,67.0019,63.0099,179.0,179.0,0.0,0,0.0,0.3262,0.2912,0.0067,10,4,0
6497.0,192.0,1,0,139.0,298.0,298.0,219.0,92.7793,72.0156,79.3977,69.3271,69.3181,298.0,298.0,0.0,0,0.0,0.0034,0.2284,0.079,2,1,1
2861.0,87.0,1,1,0.0,199.0,199.0,199.0,167.0397,77.5016,287.9757,103.2473,99.3806,359.0,359.0,618.0,0,319.0,1.5637,1.7037,0.0461,2,1,0
10713.0,329.0,1,0,119.0,80.0,80.0,139.0,231.6619,550.0368,174.0259,61.8971,67.6646,80.0,80.0,0.0,0,0.0,-0.0555,0.0465,0.0141,3,7,1
5794.0,171.0,1,0,139.0,179.0,179.0,100.0,206.8139,56.8177,137.5245,71.5629,54.0948,179.0,179.0,0.0,1,0.0,0.132,0.1165,0.018,7,6,0
3023.0,92.0,1,0,379.0,339.0,339.0,120.0,165.0242,85.3478,180.3358,46.306,53.3526,339.0,339.0,0.0,0,0.0,0.7876,2.3686,0.0446,6,1,1
7919.0,246.0,1,1,119.0,80.0,80.0,100.0,191.1969,392.7658,27.7849,166.7461,179.2603,80.0,80.0,0.0,0,318.0,0.1273,0.2198,0.0136,3,4,0
5057.0,154.0,1,1,139.0,477.0,616.0,139.0,258.0891,144.0868,333.2867,77.8412,44.0369,616.0,308.0,0.0,1,99.0,0.2423,0.2008,0.0714,3,1,1
8032.0,250.0,1,0,219.0,179.0,318.0,199.0,269.5019,181.5991,166.1084,103.2049,50.2021,318.0,159.0,0.0,0,0.0,0.0603,0.2823,0.0559,1,4,1
9360.0,290.0,1,0,119.0,239.0,239.0,99.0,112.5544,136.0588,104.7378,19.6977,8.3815,239.0,239.0,99.0,0,0.0,0.1402,0.2407,0.0347,7,3,1
7483.0,228.0,1,0,139.0,99.0,99.0,99.0,141.1497,191.0059,46.3249,100.8067,100.1062,99.0,99.0,0.0,0,0.0,0.1667,0.0647,0.0453,1,2,1
1592.0,48.0,1,1,99.0,139.0,139.0,139.0,472.6957,84.5237,539.4238,73.282,86.764,219.0,219.0,0.0,0,0.0,0.2496,0.2496,0.045,8,1,1
4484.0,138.0,1,0,278.0,159.0,298.0,179.0,202.7566,168.6891,94.2019,106.5106,38.6264,298.0,149.0,0.0,0,0.0,0.1627,0.5197,0.0369,6,2,0
8536.0,270.0,1,0,139.0,179.0,179.0,179.0,122.0092,119.105,103.3683,25.1247,34.9464,179.0,179.0,0.0,0,0.0,0.0947,0.1882,0.0503,3,3,0
3105.0,94.0,1,1,319.0,319.0,319.0,279.0,72.0434,77.1622,99.0202,49.366,56.0357,319.0,319.0,0.0,0,0.0,1.1616,1.9266,0.0537,7,1,0
10320.0,315.0,1,0,80.0,219.0,219.0,199.0,166.9558,386.0534,113.4372,54.5573,56.5796,219.0,219.0,0.0,0,0.0,0.1938,0.2023,0.0292,3,3,0
3130.0,95.0,1,0,558.0,239.0,239.0,179.0,66.7308,53.3877,159.5306,98.0319,96.0534,20.0,20.0,0.0,1,20.0,1.7801,2.3481,0.0036,6,1,0
7129.0,217.0,1,0,119.0,119.0,119.0,80.0,74.2428,1019.6304,123.1666,89.4343,84.6655,119.0,119.0,0.0,1,0.0,0.1901,0.1296,0.031,6,1,0
7672.0,236.0,0,1,159.0,139.0,139.0,199.0,573.0218,209.3735,725.5405,156.1089,164.003,139.0,139.0,0.0,1,379.0,0.1806,0.2906,0.0139,9,2,0
9410.0,291.0,1,0,80.0,99.0,99.0,99.0,285.0952,181.6989,352.966,63.2456,77.5403,99.0,99.0,0.0,0,0.0,0.2812,0.1082,0.0155,10,1,0
51.0,2.0,1,0,258.0,258.0,258.0,219.0,225.0028,26.0048,221.7205,21.1896,33.8895,258.0,258.0,0.0,0,0.0,0.0935,0.0985,0.0241,4,3,0
9667.0,298.0,1,0,139.0,80.0,80.0,179.0,355.9277,327.5462,277.9658,76.0345,79.9203,80.0,80.0,0.0,0,0.0,0.1061,0.2531,0.0118,1,4,1
10511.0,321.0,1,1,99.0,199.0,199.0,139.0,1115.7699,369.6789,155.7081,1224.2128,131.0343,199.0,199.0,7035.0,0,337.0,0.3742,0.2622,0.0198,10,3,1
3325.0,101.0,0,1,80.0,139.0,139.0,99.0,99.4208,244.0184,151.8552,57.2931,82.2253,139.0,139.0,0.0,0,179.0,0.3425,0.407,0.0359,4,1,1
7252.0,222.0,1,1,139.0,179.0,179.0,119.0,147.1343,195.4002,121.5113,30.5041,45.1248,179.0,179.0,0.0,0,99.0,-0.0362,0.0818,0.0227,7,2,1
2101.0,66.0,0,0,119.0,219.0,219.0,99.0,355.981,145.1043,297.6071,72.94,67.5074,219.0,219.0,0.0,0,219.0,0.1014,0.1649,0.0219,1,5,0
9514.0,293.0,1,1,119.0,139.0,278.0,298.0,76.5914,283.317,131.7953,94.7008,101.5972,139.0,139.0,854.0,0,2860.0,0.2401,0.2401,0.0097,2,3,0
2443.0,77.0,1,0,179.0,439.0,439.0,538.0,156.4265,110.5554,167.0359,46.9521,70.8308,439.0,439.0,0.0,0,0.0,1.196,0.795,0.0387,1,4,0
9655.0,297.0,1,0,139.0,139.0,139.0,139.0,299.6769,264.3449,312.2467,33.5149,15.6525,139.0,139.0,0.0,0,0.0,0.0816,0.2996,0.027,9,3,1
8370.0,262.0,1,0,119.0,219.0,219.0,99.0,81.5,85.0323,78.2624,37.9638,34.8604,219.0,219.0,0.0,0,0.0,0.3012,0.5452,0.0934,4,1,1
7494.0,229.0,1,0,0.0,139.0,278.0,80.0,0.0,62.3899,0.0,86.5014,87.8208,278.0,139.0,0.0,0,0.0,0.3057,0.3012,0.04,8,1,1
7328.0,225.0,1,0,239.0,139.0,139.0,99.0,78.4889,250.6297,112.0089,75.228,73.3655,139.0,139.0,0.0,1,676.0,0.1713,0.2543,0.0139,2,1,1
1593.0,48.0,1,0,219.0,199.0,199.0,159.0,84.5237,101.6772,89.4036,85.1954,62.7873,199.0,199.0,0.0,0,0.0,0.2496,0.0376,0.0409,9,1,1
6657.0,198.0,1,1,99.0,239.0,239.0,99.0,238.0005,505.004,225.6103,44.1192,26.8002,239.0,239.0,0.0,0,219.0,0.1145,0.1736,0.0573,1,1,0
9774.0,301.0,1,0,80.0,219.0,219.0,139.0,183.8294,688.5231,241.5305,62.3398,162.2906,318.0,159.0,0.0,0,318.0,0.1755,0.289,0.0367,4,6,0
6307.0,185.0,1,0,0.0,139.0,139.0,139.0,111.6882,150.1707,63.1269,56.3604,78.3661,754.0,150.8,0.0,0,0.0,0.1335,0.4285,0.1116,3,3,0
8878.0,280.0,1,0,100.0,119.0,119.0,100.0,1385.84,154.5,270.6917,85.1499,98.1835,119.0,119.0,100.0,0,0.0,0.1987,0.2297,0.0151,8,4,0
8510.0,269.0,1,0,258.0,139.0,139.0,139.0,78.6591,132.9003,45.1774,50.6063,43.7321,139.0,139.0,0.0,0,0.0,0.2067,0.1937,0.0311,1,3,1
10842.0,334.0,1,0,179.0,139.0,139.0,139.0,390.4971,89.1319,450.4942,59.0445,51.0098,139.0,139.0,0.0,0,0.0,0.161,0.267,0.023,4,1,0
3019.0,92.0,0,1,219.0,199.0,199.0,159.0,161.6741,200.0625,126.115,33.2415,50.045,518.0,518.0,0.0,0,0.0,1.5351,0.7876,0.0682,2,2,0
1340.0,42.0,0,1,139.0,139.0,139.0,179.0,208.8043,138.067,143.1712,70.1231,69.916,139.0,139.0,0.0,0,418.0,0.0542,0.1267,0.0148,5,4,1
5373.0,162.0,1,0,159.0,238.0,238.0,139.0,29.5169,433.8093,18.3576,14.6031,38.0789,238.0,238.0,0.0,0,0.0,0.1767,0.1802,0.0298,3,4,0
6250.0,184.0,1,0,159.0,99.0,99.0,139.0,184.5434,175.6822,186.2713,45.511,35.8469,99.0,99.0,0.0,0,99.0,0.1205,0.249,0.0306,1,5,1
6717.0,200.0,1,0,119.0,80.0,80.0,119.0,60.92,216.2799,39.3192,26.4433,31.197,80.0,80.0,676.0,0,80.0,0.1006,0.1795,0.0177,10,3,0
8597.0,273.0,1,0,139.0,139.0,139.0,139.0,338.5133,817.2033,267.0169,70.2157,86.1757,139.0,139.0,0.0,0,0.0,0.0132,0.2002,0.0234,1,6,0
1402.0,43.0,1,1,258.0,239.0,338.0,179.0,222.3044,312.5076,314.9254,131.9185,125.6234,80.0,80.0,834.0,0,0.0,0.2587,0.2322,0.0066,8,1,0
5512.0,165.0,1,0,139.0,278.0,278.0,259.0,707.259,191.3459,729.2914,17.0294,15.8114,278.0,278.0,0.0,0,0.0,0.062,0.062,0.029,3,2,1
5668.0,168.0,1,0,219.0,179.0,179.0,119.0,141.5141,756.0572,109.0183,37.7127,33.5932,179.0,179.0,0.0,0,0.0,0.1315,0.106,0.0172,2,6,1
1984.0,62.0,1,0,0.0,80.0,80.0,99.0,0.0,102.2008,0.0,66.9813,52.4047,80.0,80.0,99.0,0,0.0,0.0634,0.0904,0.0384,5,2,1
4111.0,132.0,1,0,199.0,139.0,139.0,179.0,507.7046,80.7233,487.1653,36.6879,49.3077,139.0,139.0,358.0,0,179.0,0.263,0.263,0.0164,8,2,0
5607.0,167.0,1,1,298.0,258.0,397.0,338.0,127.5088,274.5551,78.848,49.0408,96.8814,397.0,198.5,1053.0,1,238.0,0.35,0.35,0.0267,1,7,0
123.0,4.0,1,0,199.0,179.0,179.0,199.0,115.9741,80.514,148.4082,81.6241,81.6364,179.0,179.0,0.0,0,537.0,0.147,0.171,0.0226,4,1,1
8451.0,266.0,1,0,159.0,219.0,219.0,179.0,258.6238,81.0941,267.0674,11.8533,14.5774,219.0,219.0,179.0,0,0.0,-0.0193,0.2122,0.0401,5,4,0
6996.0,212.0,0,1,219.0,80.0,80.0,80.0,303.2375,50.0,351.4598,60.21,75.1482,80.0,80.0,0.0,0,80.0,0.0343,0.2253,0.0116,5,1,0
2597.0,78.0,1,1,339.0,179.0,179.0,379.0,186.3934,150.1874,242.2973,52.9953,15.1162,219.0,219.0,22218.0,0,918.0,-1.113,0.3335,0.0055,7,5,0
9535.0,294.0,1,0,139.0,298.0,298.0,398.0,361.1122,557.7027,348.2427,18.9011,19.1638,298.0,298.0,0.0,0,0.0,0.1621,0.2606,0.05,3,6,1
9502.0,293.0,1,0,179.0,99.0,318.0,80.0,86.9253,189.8848,135.8565,51.2445,52.5595,139.0,139.0,0.0,1,1668.0,0.0471,0.1086,0.0097,3,2,0
2335.0,74.0,1,0,0.0,159.0,159.0,279.0,69.7173,143.8923,19.6469,66.191,105.0452,199.0,199.0,578.0,0,199.0,0.1742,-0.0783,0.0169,2,2,1
8948.0,282.0,1,1,159.0,179.0,179.0,219.0,469.5551,179.5446,568.5464,93.2805,103.6641,179.0,179.0,0.0,1,358.0,0.1052,0.1757,0.0258,3,1,0
6168.0,182.0,1,0,139.0,219.0,219.0,179.0,158.2561,100.8179,138.2787,27.5045,32.5,219.0,219.0,0.0,1,0.0,0.0736,0.0736,0.0271,1,3,0
10489.0,321.0,1,1,0.0,99.0,99.0,258.0,0.0,464.7349,0.0,145.0284,138.1611,99.0,99.0,80.0,0,179.0,0.0372,0.1837,0.0099,4,4,0
5665.0,168.0,1,0,219.0,219.0,219.0,199.0,186.8241,155.1362,136.9379,46.2088,53.5397,219.0,219.0,0.0,0,0.0,0.185,0.1315,0.021,2,3,1
10705.0,329.0,1,0,219.0,179.0,179.0,179.0,125.4442,104.2029,64.622,65.5019,55.8055,179.0,179.0,179.0,0,0.0,0.089,0.152,0.0315,2,3,0
4061.0,130.0,0,1,119.0,199.0,199.0,199.0,207.3475,168.7965,142.1443,75.4404,81.4033,199.0,199.0,0.0,0,199.0,0.1741,0.1741,0.0183,4,5,0
2964.0,91.0,1,0,20.0,279.0,439.0,199.0,124.0343,197.851,87.3613,41.7612,35.609,439.0,146.3333,438.0,0,0.0,1.0896,1.1076,0.0392,1,5,0
3544.0,109.0,0,1,119.0,139.0,139.0,99.0,698.8737,113.554,715.4327,27.0647,46.0,139.0,139.0,179.0,0,0.0,0.285,0.285,0.0348,10,2,0
9205.0,288.0,1,0,199.0,80.0,80.0,119.0,61.4919,618.0809,70.4557,12.3693,8.5147,80.0,80.0,0.0,0,0.0,0.0597,0.2302,0.0115,5,2,0
5593.0,166.0,1,1,139.0,199.0,915.0,199.0,178.5175,102.0943,264.282,89.0351,47.0027,278.0,139.0,0.0,0,556.0,0.162,0.162,0.0208,4,1,1
8393.0,264.0,1,1,99.0,159.0,159.0,99.0,80.9151,59.1354,67.1193,45.2217,61.565,159.0,159.0,0.0,0,0.0,0.3132,0.1682,0.0359,3,1,0
9620.0,296.0,1,0,179.0,99.0,99.0,100.0,189.1593,275.6216,133.6338,67.3238,78.0801,99.0,99.0,0.0,0,0.0,0.0591,0.3061,0.0111,6,3,0
10785.0,332.0,1,0,139.0,159.0,159.0,99.0,163.5008,84.5931,200.8233,58.5235,47.9505,159.0,159.0,0.0,0,0.0,0.0205,0.1515,0.0354,6,1,1
1384.0,43.0,0,1,99.0,139.0,278.0,99.0,398.1661,54.5619,402.4984,36.0624,25.7002,278.0,139.0,0.0,0,199.0,0.0362,0.0622,0.023,4,2,1
9060.0,285.0,1,0,80.0,80.0,80.0,139.0,321.624,122.5122,257.8701,63.3344,66.2288,80.0,80.0,139.0,1,278.0,0.0977,0.2327,0.0135,1,4,0
6744.0,202.0,1,0,99.0,199.0,199.0,99.0,173.9799,118.1059,200.0,36.4177,46.4866,199.0,199.0,0.0,0,0.0,0.0854,0.6429,0.063,8,1,0
1565.0,47.0,1,0,139.0,139.0,298.0,219.0,342.7922,143.5871,408.7248,76.6893,47.9296,298.0,149.0,0.0,0,0.0,0.0841,0.1426,0.0368,6,1,0
198.0,6.0,1,0,238.0,119.0,119.0,179.0,64.2806,427.7116,148.9463,85.9069,79.4119,119.0,119.0,0.0,1,119.0,-0.0065,0.101,0.016,1,4,1
8975.0,282.0,1,0,139.0,159.0,159.0,179.0,187.1069,331.425,227.1409,40.9542,42.7229,99.0,99.0,0.0,0,99.0,0.1307,0.0377,0.0143,10,1,0
9505.0,293.0,1,1,298.0,179.0,179.0,99.0,398.5452,227.3813,369.0054,40.025,31.293,179.0,179.0,0.0,1,1074.0,0.0251,0.2401,0.0124,2,4,0
8551.0,271.0,1,0,139.0,159.0,159.0,119.0,187.5613,100.9022,105.9906,84.9264,87.5171,159.0,159.0,0.0,0,0.0,0.0587,0.1212,0.0282,1,2,0
9222.0,289.0,1,1,0.0,100.0,100.0,99.0,0.0,219.2761,0.0,78.339,89.4343,100.0,100.0,0.0,1,417.0,0.0887,0.2037,0.0048,1,1,0
756.0,22.0,1,1,80.0,139.0,139.0,139.0,117.5043,601.9487,83.0963,32.8101,22.6771,199.0,199.0,9343.0,0,537.0,0.1671,1.4366,0.0119,9,7,0
1484.0,44.0,0,1,139.0,139.0,258.0,239.0,124.8779,151.6394,93.3435,39.6043,156.205,338.0,169.0,5169.0,0,1530.0,0.2031,0.1906,0.0226,7,2,1
641.0,21.0,1,1,179.0,199.0,199.0,99.0,821.5024,340.2117,765.0529,59.808,47.3128,338.0,338.0,2881.0,0,199.0,-0.0544,0.0821,0.0313,1,4,1
262.0,8.0,1,0,238.0,219.0,219.0,179.0,188.0538,244.232,152.2662,38.0296,32.5346,219.0,219.0,0.0,0,0.0,-0.1086,0.0959,0.0439,1,4,0
4479.0,138.0,1,0,239.0,278.0,278.0,119.0,258.774,250.1125,235.3062,41.0,52.0601,278.0,278.0,0.0,0,0.0,0.2712,0.2647,0.0344,1,3,0
5692.0,168.0,1,0,99.0,139.0,139.0,80.0,140.4608,872.8717,108.5219,122.0092,116.9722,139.0,139.0,0.0,0,0.0,0.327,0.086,0.0133,10,1,1
8381.0,263.0,0,1,199.0,159.0,159.0,179.0,77.5145,102.0306,21.3776,52.0865,71.2899,159.0,159.0,0.0,0,0.0,0.0842,0.2802,0.0356,2,3,0
1482.0,44.0,1,1,139.0,99.0,99.0,179.0,108.9036,222.2639,78.3135,37.6198,160.9534,358.0,179.0,616.0,0,2743.0,0.2366,0.2031,0.024,6,2,1
7400.0,226.0,1,0,80.0,179.0,179.0,239.0,228.6329,196.5407,147.7329,86.8936,88.9565,179.0,179.0,0.0,0,0.0,0.0143,0.1388,0.0219,8,3,0
8123.0,254.0,1,0,159.0,219.0,219.0,139.0,186.5811,111.2879,113.6354,73.4456,79.0569,219.0,219.0,0.0,0,0.0,0.0464,0.2284,0.0432,1,2,0
10209.0,311.0,1,0,139.0,219.0,219.0,239.0,134.0168,294.6226,107.3778,37.3263,30.9556,219.0,219.0,219.0,0,99.0,0.0997,0.1887,0.0275,3,4,0
3202.0,98.0,0,1,159.0,438.0,438.0,139.0,331.7699,81.8123,434.9023,120.0802,123.504,438.0,438.0,0.0,1,438.0,0.7796,0.7796,0.0308,2,1,1
7813.0,240.0,1,1,139.0,80.0,80.0,99.0,99.5301,470.802,38.2753,90.8639,79.577,179.0,179.0,3658.0,1,179.0,-0.0834,0.1181,0.0171,5,6,0
10213.0,311.0,1,0,80.0,139.0,139.0,159.0,289.1133,107.4826,198.0227,93.1585,93.3876,139.0,139.0,0.0,0,139.0,0.0742,0.2537,0.0175,3,5,0
8524.0,269.0,1,0,219.0,119.0,119.0,238.0,115.0532,133.2151,120.8139,15.6924,15.8114,119.0,119.0,0.0,0,0.0,-0.0438,0.4327,0.0266,6,3,1
7743.0,239.0,1,0,99.0,80.0,80.0,199.0,374.9567,320.0664,419.0966,44.643,33.0,80.0,80.0,0.0,0,80.0,0.0091,0.0411,0.0114,7,4,0
